0.04476,0.063125,0.045414,0.018138,0.018138,0.000427,0.000427,0.000427,0.000427,0.035849,0.053559,0.106692,0.196667,0.328789,0.540363,0.813662,0.49699,0.409141,0.15168,0.267511,0.150865,0.159528,0.321102,0.102339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.053559,0.075983,0.09176,0.023042,0.122385,0.183556,0.059579,0.000427,0.0,0.000427,0.012118,0.018138,0.076989,0.202085,0.407429,0.570527,0.357429,0.299637,0.178549,0.118732,0.101429,0.132142,0.012118,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000433,
0.04334,0.04511,0.212959,0.057455,0.180421,0.187702,0.014842,0.0,0.0,0.0,0.0,0.0,0.000427,0.080234,0.164538,0.372819,0.505031,0.323118,0.293724,0.171109,0.208656,0.173183,0.128247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000433,
0.018138,0.018138,0.179007,0.14323,0.24737,0.148384,0.018138,0.0,0.0,0.0,0.0,0.0,0.0,0.000427,0.172984,0.472762,0.581244,0.330151,0.195247,0.10593,0.037618,0.03408,0.020211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018152,0.015368,
0.0,0.000427,0.003668,0.143942,0.265438,0.074762,0.005687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066719,0.288515,0.452359,0.294018,0.17718,0.177536,0.071271,0.051842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000427,0.018152,0.08863,0.159839,
0.0,0.0,0.0,0.039446,0.093944,0.165441,0.05882,0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.035849,0.208762,0.410366,0.173234,0.190589,0.088982,0.018138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000427,0.018138,0.018795,0.018152,0.177484,0.20594,
0.0,0.0,0.0,0.0,0.000427,0.088982,0.018138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11312,0.33254,0.17536,0.048902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000427,0.000427,0.031243,0.119797,0.079774,0.217334,0.31007,
0.0,0.0,0.0,0.0,0.0,0.000427,0.000427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049008,0.164127,0.270752,0.217103,0.031601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104865,0.120454,0.197072,0.106704,0.086561,0.296974,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000445,0.027011,0.009301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100628,0.124412,0.230669,0.204708,0.139687,0.30176,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024228,0.148849,0.354658,0.24869,0.278951,0.230683,
